id,ip_address,event_name,match_no,time_sec,robot,alliance,action,location,result,points,timestamp
,192.198.1.1,TestData,1,86,9105,red,starting_position_3,starting_pad,fail,0,2/8/2025 0:00:42
,192.198.1.1,TestData,1,90,6748,red,scores_algae_processor,processor,success,12,2/8/2025 0:00:43
,192.198.1.1,TestData,1,91,5411,red,starting_position_1,starting_pad,fail,0,2/8/2025 0:00:44
,192.198.1.1,TestData,1,95,6748,red,auton_center,starting_pad,fail,0,2/8/2025 0:00:45
,192.198.1.1,TestData,1,98,5411,red,attempts_to_climb,barge,success,0,2/8/2025 0:00:46
,192.198.1.1,TestData,1,99,6748,red,picks_up_algae,mid_field,fail,0,2/8/2025 0:00:47
,192.198.1.1,TestData,1,103,6748,red,attempts_shallow_climb,barge,success,12,2/8/2025 0:00:48
,192.198.1.1,TestData,1,105,9105,red,scores_coral_level_2,reef,success,4,2/8/2025 0:00:49
,192.198.1.1,TestData,1,106,7875,blue,attempts_parked,barge,success,4,2/8/2025 0:00:50
,192.198.1.1,TestData,1,110,9105,red,scores_coral_level_1,reef,success,2,2/8/2025 0:00:51
,192.198.1.1,TestData,1,114,7875,blue,attempts_deep_climb,barge,success,24,2/8/2025 0:00:52
,192.198.1.1,TestData,1,116,7875,blue,attempts_to_descore,opponent_reef,fail,0,2/8/2025 0:00:53
,192.198.1.1,TestData,1,120,6748,red,attempts_deep_climb,barge,fail,0,2/8/2025 0:00:54
,192.198.1.1,TestData,1,121,5411,red,crosses_starting_line,starting_line,fail,0,2/8/2025 0:00:55
,192.198.1.1,TestData,1,124,7875,blue,starting_position_1,starting_pad,success,0,2/8/2025 0:00:56
,192.198.1.1,TestData,1,126,5411,red,attempts_to_climb,barge,success,0,2/8/2025 0:00:57
,192.198.1.1,TestData,1,128,7875,blue,plays_defense,opponent_side,success,0,2/8/2025 0:00:58
,192.198.1.1,TestData,1,129,9105,red,scores_algae_processor,processor,success,12,2/8/2025 0:00:59
,192.198.1.1,TestData,1,131,6748,red,auton_right,starting_pad,success,0,2/8/2025 0:01:00
,192.198.1.1,TestData,1,134,7875,blue,attempts_to_descore,opponent_reef,fail,0,2/8/2025 0:01:01
,192.198.1.1,TestData,1,137,9105,red,attempts_parked,barge,success,4,2/8/2025 0:01:02
,192.198.1.1,TestData,1,141,9105,red,attempts_shallow_climb,barge,fail,0,2/8/2025 0:01:03
,192.198.1.1,TestData,1,145,6748,red,attempts_parked,barge,success,2,2/8/2025 0:01:04
,192.198.1.1,TestData,1,147,7875,blue,attempts_shallow_climb,barge,fail,0,2/8/2025 0:01:05
,192.198.1.1,TestData,1,149,9105,red,attempts_shallow_climb,barge,success,6,2/8/2025 0:01:06
,192.198.1.1,TestData,1,151,9105,red,attempts_parked,barge,fail,0,2/8/2025 0:01:07
,192.198.1.1,TestData,2,0,6172,red,starting_position_1,starting_pad,success,0,2/8/2025 0:01:08
,192.198.1.1,TestData,2,1,6172,red,auton_center,starting_pad,success,0,2/8/2025 0:01:09
,192.198.1.1,TestData,2,0,9228,red,starting_position_3,starting_pad,success,0,2/8/2025 0:01:10
,192.198.1.1,TestData,2,1,9228,red,auton_left,starting_pad,success,0,2/8/2025 0:01:11
,192.198.1.1,TestData,2,0,9818,red,starting_position_3,starting_pad,success,0,2/8/2025 0:01:12
,192.198.1.1,TestData,2,1,9818,red,auton_center,starting_pad,success,0,2/8/2025 0:01:13
,192.198.1.1,TestData,2,0,5123,blue,starting_position_2,starting_pad,success,0,2/8/2025 0:01:14
,192.198.1.1,TestData,2,1,5123,blue,auton_left,starting_pad,success,0,2/8/2025 0:01:15
,192.198.1.1,TestData,2,3,5123,blue,attempts_deep_climb,barge,success,12,2/8/2025 0:01:16
,192.198.1.1,TestData,2,4,9228,red,scores_algae_processor,processor,success,12,2/8/2025 0:01:17
,192.198.1.1,TestData,2,6,6172,red,starting_position_1,starting_pad,fail,0,2/8/2025 0:01:18
,192.198.1.1,TestData,2,8,5123,blue,attempts_deep_climb,barge,success,12,2/8/2025 0:01:19
,192.198.1.1,TestData,2,9,9228,red,auton_center,starting_pad,success,0,2/8/2025 0:01:20
,192.198.1.1,TestData,2,10,9818,red,attempts_to_climb,barge,fail,0,2/8/2025 0:01:21
,192.198.1.1,TestData,2,12,9228,red,picks_up_algae,mid_field,success,0,2/8/2025 0:01:22
,192.198.1.1,TestData,2,13,6172,red,auton_center,starting_pad,success,0,2/8/2025 0:01:23
,192.198.1.1,TestData,2,14,9818,red,starting_position_1,starting_pad,success,0,2/8/2025 0:01:24
,192.198.1.1,TestData,2,19,6172,red,auton_center,starting_pad,success,0,2/8/2025 0:01:25
,192.198.1.1,TestData,2,20,9818,red,attempts_shallow_climb,barge,success,12,2/8/2025 0:01:26
,192.198.1.1,TestData,2,22,9818,red,scores_coral_level_1,reef,success,2,2/8/2025 0:01:27
,192.198.1.1,TestData,2,23,5123,blue,scores_coral_level_3,reef,success,6,2/8/2025 0:01:28
,192.198.1.1,TestData,2,26,9818,red,auton_left,starting_pad,success,0,2/8/2025 0:01:29
,192.198.1.1,TestData,2,28,9818,red,auton_center,starting_pad,success,0,2/8/2025 0:01:30
,192.198.1.1,TestData,2,31,5123,blue,attempts_shallow_climb,barge,success,12,2/8/2025 0:01:31
,192.198.1.1,TestData,2,33,6172,red,attempts_to_descore,opponent_reef,success,0,2/8/2025 0:01:32
,192.198.1.1,TestData,2,34,9818,red,starting_position_3,starting_pad,success,0,2/8/2025 0:01:33
,192.198.1.1,TestData,2,35,5123,blue,scores_coral_level_1,reef,success,2,2/8/2025 0:01:34
,192.198.1.1,TestData,2,37,5123,blue,scores_coral_level_2,reef,success,4,2/8/2025 0:01:35
,192.198.1.1,TestData,2,38,6172,red,attempts_to_descore,opponent_reef,success,0,2/8/2025 0:01:36
,192.198.1.1,TestData,2,40,5123,blue,picks_up_coral,station,success,0,2/8/2025 0:01:37
,192.198.1.1,TestData,2,42,9228,red,auton_right,starting_pad,success,0,2/8/2025 0:01:38
,192.198.1.1,TestData,2,43,9818,red,attempts_shallow_climb,barge,success,12,2/8/2025 0:01:39
,192.198.1.1,TestData,2,47,5123,blue,scores_coral_level_2,reef,success,4,2/8/2025 0:01:40
,192.198.1.1,TestData,2,51,5123,blue,crosses_starting_line,starting_line,fail,0,2/8/2025 0:01:41
,192.198.1.1,TestData,2,53,5123,blue,starting_position_1,starting_pad,success,0,2/8/2025 0:01:42
,192.198.1.1,TestData,2,57,9228,red,crosses_starting_line,starting_line,success,0,2/8/2025 0:01:43
,192.198.1.1,TestData,2,58,5123,blue,plays_defense,opponent_side,success,0,2/8/2025 0:01:44
,192.198.1.1,TestData,2,62,5123,blue,auton_center,starting_pad,success,0,2/8/2025 0:01:45
,192.198.1.1,TestData,2,64,5123,blue,scores_algae_processor,processor,success,12,2/8/2025 0:01:46
,192.198.1.1,TestData,2,68,6172,red,attempts_deep_climb,barge,success,24,2/8/2025 0:01:47
,192.198.1.1,TestData,2,72,9818,red,scores_coral_level_3,reef,success,6,2/8/2025 0:01:48
,192.198.1.1,TestData,2,73,9228,red,auton_right,starting_pad,success,0,2/8/2025 0:01:49
,192.198.1.1,TestData,2,75,6172,red,attempts_parked,barge,success,4,2/8/2025 0:01:50
,192.198.1.1,TestData,2,78,9818,red,attempts_parked,barge,success,4,2/8/2025 0:01:51
,192.198.1.1,TestData,2,81,5123,blue,auton_right,starting_pad,success,0,2/8/2025 0:01:52
,192.198.1.1,TestData,2,82,9818,red,auton_right,starting_pad,fail,0,2/8/2025 0:01:53
,192.198.1.1,TestData,2,86,5123,blue,scores_coral_level_4,reef,fail,0,2/8/2025 0:01:54
,192.198.1.1,TestData,2,88,9228,red,starting_position_1,starting_pad,success,0,2/8/2025 0:01:55
,192.198.1.1,TestData,2,92,5123,blue,picks_up_coral,station,success,0,2/8/2025 0:01:56
,192.198.1.1,TestData,2,94,5123,blue,scores_coral_level_1,reef,success,2,2/8/2025 0:01:57
,192.198.1.1,TestData,2,95,6172,red,crosses_starting_line,starting_line,fail,0,2/8/2025 0:01:58
,192.198.1.1,TestData,2,96,9818,red,scores_coral_level_3,reef,fail,0,2/8/2025 0:01:59
,192.198.1.1,TestData,2,98,9228,red,auton_left,starting_pad,success,0,2/8/2025 0:02:00
,192.198.1.1,TestData,2,99,6172,red,attempts_to_descore,opponent_reef,success,0,2/8/2025 0:02:01
,192.198.1.1,TestData,2,103,6172,red,starting_position_1,starting_pad,success,0,2/8/2025 0:02:02
,192.198.1.1,TestData,2,105,9818,red,scores_coral_level_3,reef,success,6,2/8/2025 0:02:03
,192.198.1.1,TestData,2,106,9228,red,attempts_to_descore,opponent_reef,fail,0,2/8/2025 0:02:04
,192.198.1.1,TestData,2,107,9818,red,starting_position_1,starting_pad,fail,0,2/8/2025 0:02:05
,192.198.1.1,TestData,2,109,6172,red,scores_coral_level_2,reef,success,4,2/8/2025 0:02:06
,192.198.1.1,TestData,2,112,5123,blue,crosses_starting_line,starting_line,success,0,2/8/2025 0:02:07
,192.198.1.1,TestData,2,115,9228,red,auton_center,starting_pad,fail,0,2/8/2025 0:02:08
,192.198.1.1,TestData,2,116,9818,red,attempts_to_climb,barge,success,0,2/8/2025 0:02:09
,192.198.1.1,TestData,2,118,6172,red,scores_coral_level_2,reef,fail,0,2/8/2025 0:02:10
,192.198.1.1,TestData,2,121,9228,red,crosses_starting_line,starting_line,fail,0,2/8/2025 0:02:11
,192.198.1.1,TestData,2,124,9228,red,attempts_shallow_climb,barge,success,12,2/8/2025 0:02:12
,192.198.1.1,TestData,2,128,9818,red,attempts_deep_climb,barge,success,24,2/8/2025 0:02:13
,192.198.1.1,TestData,2,129,6172,red,scores_algae_processor,processor,success,12,2/8/2025 0:02:14
,192.198.1.1,TestData,2,131,9818,red,auton_center,starting_pad,fail,0,2/8/2025 0:02:15
,192.198.1.1,TestData,2,133,6172,red,scores_coral_level_4,reef,success,8,2/8/2025 0:02:16
,192.198.1.1,TestData,2,135,6172,red,attempts_deep_climb,barge,fail,0,2/8/2025 0:02:17
,192.198.1.1,TestData,2,139,9818,red,attempts_parked,barge,fail,0,2/8/2025 0:02:18
,192.198.1.1,TestData,2,142,9228,red,attempts_shallow_climb,barge,success,6,2/8/2025 0:02:19
,192.198.1.1,TestData,2,144,9228,red,attempts_shallow_climb,barge,success,6,2/8/2025 0:02:20
,192.198.1.1,TestData,2,148,9228,red,attempts_deep_climb,barge,success,12,2/8/2025 0:02:21
,192.198.1.1,TestData,2,152,9228,red,attempts_deep_climb,barge,success,12,2/8/2025 0:02:22
,192.198.1.1,TestData,3,0,5123,red,starting_position_2,starting_pad,success,0,2/8/2025 0:02:23
,192.198.1.1,TestData,3,1,5123,red,auton_center,starting_pad,success,0,2/8/2025 0:02:24
,192.198.1.1,TestData,3,0,1465,red,starting_position_3,starting_pad,success,0,2/8/2025 0:02:25
,192.198.1.1,TestData,3,1,1465,red,auton_left,starting_pad,success,0,2/8/2025 0:02:26
,192.198.1.1,TestData,3,0,5411,red,starting_position_2,starting_pad,success,0,2/8/2025 0:02:27
,192.198.1.1,TestData,3,1,5411,red,auton_left,starting_pad,success,0,2/8/2025 0:02:28
,192.198.1.1,TestData,3,0,5242,blue,starting_position_2,starting_pad,success,0,2/8/2025 0:02:29
,192.198.1.1,TestData,3,1,5242,blue,auton_left,starting_pad,success,0,2/8/2025 0:02:30
,192.198.1.1,TestData,3,3,1465,red,starting_position_3,starting_pad,success,0,2/8/2025 0:02:31
,192.198.1.1,TestData,3,4,5411,red,starting_position_3,starting_pad,fail,0,2/8/2025 0:02:32
,192.198.1.1,TestData,3,6,1465,red,crosses_starting_line,starting_line,success,3,2/8/2025 0:02:33
,192.198.1.1,TestData,3,8,5123,red,plays_defense,opponent_side,fail,0,2/8/2025 0:02:34
,192.198.1.1,TestData,3,9,1465,red,attempts_to_climb,barge,fail,0,2/8/2025 0:02:35
,192.198.1.1,TestData,3,10,1465,red,starting_position_3,starting_pad,success,0,2/8/2025 0:02:36
,192.198.1.1,TestData,3,12,1465,red,picks_up_algae,mid_field,success,0,2/8/2025 0:02:37
,192.198.1.1,TestData,3,13,5242,blue,scores_algae_net,net,success,8,2/8/2025 0:02:38
,192.198.1.1,TestData,3,16,5123,red,scores_coral_level_4,reef,fail,0,2/8/2025 0:02:39
,192.198.1.1,TestData,3,19,5123,red,auton_right,starting_pad,fail,0,2/8/2025 0:02:40
,192.198.1.1,TestData,3,20,1465,red,crosses_starting_line,starting_line,fail,0,2/8/2025 0:02:41
,192.198.1.1,TestData,3,21,5242,blue,attempts_shallow_climb,barge,success,12,2/8/2025 0:02:42
,192.198.1.1,TestData,3,22,5123,red,starting_position_1,starting_pad,success,0,2/8/2025 0:02:43
,192.198.1.1,TestData,3,23,5123,red,attempts_to_descore,opponent_reef,success,0,2/8/2025 0:02:44
,192.198.1.1,TestData,3,24,5123,red,auton_center,starting_pad,success,0,2/8/2025 0:02:45
,192.198.1.1,TestData,3,28,5411,red,attempts_deep_climb,barge,success,24,2/8/2025 0:02:46
,192.198.1.1,TestData,3,29,1465,red,picks_up_coral,station,success,0,2/8/2025 0:02:47
,192.198.1.1,TestData,3,33,1465,red,starting_position_3,starting_pad,success,0,2/8/2025 0:02:48
,192.198.1.1,TestData,3,35,5242,blue,attempts_parked,barge,fail,0,2/8/2025 0:02:49
,192.198.1.1,TestData,3,36,1465,red,attempts_deep_climb,barge,fail,0,2/8/2025 0:02:50
,192.198.1.1,TestData,3,39,5242,blue,scores_algae_processor,processor,success,12,2/8/2025 0:02:51
,192.198.1.1,TestData,3,41,5411,red,scores_coral_level_3,reef,success,6,2/8/2025 0:02:52
,192.198.1.1,TestData,3,42,5242,blue,crosses_starting_line,starting_line,success,0,2/8/2025 0:02:53
,192.198.1.1,TestData,3,43,5123,red,attempts_to_climb,barge,success,0,2/8/2025 0:02:54
,192.198.1.1,TestData,3,44,1465,red,attempts_deep_climb,barge,success,24,2/8/2025 0:02:55
,192.198.1.1,TestData,3,48,1465,red,plays_defense,opponent_side,success,0,2/8/2025 0:02:56
,192.198.1.1,TestData,3,49,5242,blue,auton_right,starting_pad,success,0,2/8/2025 0:02:57
,192.198.1.1,TestData,3,50,1465,red,auton_right,starting_pad,success,0,2/8/2025 0:02:58
,192.198.1.1,TestData,3,51,5123,red,starting_position_3,starting_pad,success,0,2/8/2025 0:02:59
,192.198.1.1,TestData,3,54,5242,blue,attempts_deep_climb,barge,fail,0,2/8/2025 0:03:00
,192.198.1.1,TestData,3,57,5411,red,attempts_parked,barge,success,4,2/8/2025 0:03:01
,192.198.1.1,TestData,3,58,5123,red,scores_algae_processor,processor,success,12,2/8/2025 0:03:02
,192.198.1.1,TestData,3,59,5123,red,scores_coral_level_2,reef,success,4,2/8/2025 0:03:03
,192.198.1.1,TestData,3,62,5411,red,picks_up_coral,station,success,0,2/8/2025 0:03:04
,192.198.1.1,TestData,3,64,5123,red,attempts_to_climb,barge,fail,0,2/8/2025 0:03:05
,192.198.1.1,TestData,3,65,5123,red,attempts_deep_climb,barge,success,24,2/8/2025 0:03:06
,192.198.1.1,TestData,3,66,1465,red,starting_position_3,starting_pad,success,0,2/8/2025 0:03:07
,192.198.1.1,TestData,3,68,5123,red,attempts_deep_climb,barge,success,24,2/8/2025 0:03:08
,192.198.1.1,TestData,3,71,5411,red,auton_left,starting_pad,success,0,2/8/2025 0:03:09
,192.198.1.1,TestData,3,72,5123,red,attempts_deep_climb,barge,success,24,2/8/2025 0:03:10
,192.198.1.1,TestData,3,73,5411,red,crosses_starting_line,starting_line,fail,0,2/8/2025 0:03:11
,192.198.1.1,TestData,3,76,5123,red,picks_up_algae,mid_field,fail,0,2/8/2025 0:03:12
,192.198.1.1,TestData,3,79,5123,red,attempts_deep_climb,barge,success,24,2/8/2025 0:03:13
,192.198.1.1,TestData,3,82,5123,red,scores_algae_net,net,success,8,2/8/2025 0:03:14
,192.198.1.1,TestData,3,86,5242,blue,attempts_to_descore,opponent_reef,fail,0,2/8/2025 0:03:15
,192.198.1.1,TestData,3,87,5242,blue,picks_up_algae,mid_field,success,0,2/8/2025 0:03:16
,192.198.1.1,TestData,3,89,1465,red,auton_left,starting_pad,success,0,2/8/2025 0:03:17
,192.198.1.1,TestData,3,93,5242,blue,starting_position_1,starting_pad,success,0,2/8/2025 0:03:18
,192.198.1.1,TestData,3,96,1465,red,starting_position_1,starting_pad,fail,0,2/8/2025 0:03:19
,192.198.1.1,TestData,3,97,1465,red,crosses_starting_line,starting_line,success,0,2/8/2025 0:03:20
,192.198.1.1,TestData,3,101,5411,red,scores_coral_level_1,reef,fail,0,2/8/2025 0:03:21
,192.198.1.1,TestData,3,105,5411,red,attempts_shallow_climb,barge,success,12,2/8/2025 0:03:22
,192.198.1.1,TestData,3,108,5242,blue,auton_right,starting_pad,success,0,2/8/2025 0:03:23
,192.198.1.1,TestData,3,112,5242,blue,auton_center,starting_pad,fail,0,2/8/2025 0:03:24
,192.198.1.1,TestData,3,113,5242,blue,starting_position_2,starting_pad,success,0,2/8/2025 0:03:25
,192.198.1.1,TestData,3,115,1465,red,starting_position_2,starting_pad,success,0,2/8/2025 0:03:26
,192.198.1.1,TestData,3,117,5123,red,scores_coral_level_1,reef,success,2,2/8/2025 0:03:27
,192.198.1.1,TestData,3,119,5411,red,attempts_shallow_climb,barge,success,12,2/8/2025 0:03:28
,192.198.1.1,TestData,3,120,5242,blue,starting_position_3,starting_pad,success,0,2/8/2025 0:03:29
,192.198.1.1,TestData,3,123,5242,blue,starting_position_2,starting_pad,success,0,2/8/2025 0:03:30
,192.198.1.1,TestData,3,127,1465,red,crosses_starting_line,starting_line,fail,0,2/8/2025 0:03:31
,192.198.1.1,TestData,3,128,5411,red,starting_position_1,starting_pad,fail,0,2/8/2025 0:03:32
,192.198.1.1,TestData,3,132,5411,red,scores_coral_level_1,reef,fail,0,2/8/2025 0:03:33
,192.198.1.1,TestData,3,135,5123,red,scores_coral_level_1,reef,success,2,2/8/2025 0:03:34
,192.198.1.1,TestData,3,139,5123,red,attempts_shallow_climb,barge,fail,0,2/8/2025 0:03:35
,192.198.1.1,TestData,3,143,1465,red,attempts_parked,barge,success,2,2/8/2025 0:03:36
,192.198.1.1,TestData,3,145,5123,red,attempts_shallow_climb,barge,success,6,2/8/2025 0:03:37
,192.198.1.1,TestData,3,147,5242,blue,attempts_deep_climb,barge,fail,0,2/8/2025 0:03:38
,192.198.1.1,TestData,3,149,5242,blue,attempts_parked,barge,success,2,2/8/2025 0:03:39
,192.198.1.1,TestData,3,152,5242,blue,attempts_parked,barge,fail,0,2/8/2025 0:03:40
,192.198.1.1,TestData,4,0,7859,red,starting_position_3,starting_pad,success,0,2/8/2025 0:03:41
,192.198.1.1,TestData,4,1,7859,red,auton_right,starting_pad,success,0,2/8/2025 0:03:42
,192.198.1.1,TestData,4,0,2273,red,starting_position_2,starting_pad,success,0,2/8/2025 0:03:43
,192.198.1.1,TestData,4,1,2273,red,auton_right,starting_pad,success,0,2/8/2025 0:03:44
,192.198.1.1,TestData,4,0,3148,red,starting_position_1,starting_pad,success,0,2/8/2025 0:03:45
,192.198.1.1,TestData,4,1,3148,red,auton_right,starting_pad,success,0,2/8/2025 0:03:46
,192.198.1.1,TestData,4,0,3335,blue,starting_position_2,starting_pad,success,0,2/8/2025 0:03:47
,192.198.1.1,TestData,4,1,3335,blue,auton_right,starting_pad,success,0,2/8/2025 0:03:48
,192.198.1.1,TestData,4,3,3335,blue,scores_algae_processor,processor,success,12,2/8/2025 0:03:49
,192.198.1.1,TestData,4,4,3335,blue,attempts_to_climb,barge,success,0,2/8/2025 0:03:50
,192.198.1.1,TestData,4,5,2273,red,attempts_parked,barge,fail,0,2/8/2025 0:03:51
,192.198.1.1,TestData,4,7,7859,red,crosses_starting_line,starting_line,success,3,2/8/2025 0:03:52
,192.198.1.1,TestData,4,8,2273,red,picks_up_algae,mid_field,fail,0,2/8/2025 0:03:53
,192.198.1.1,TestData,4,9,3335,blue,attempts_deep_climb,barge,success,12,2/8/2025 0:03:54
,192.198.1.1,TestData,4,10,3148,red,auton_center,starting_pad,success,0,2/8/2025 0:03:55
,192.198.1.1,TestData,4,11,7859,red,attempts_deep_climb,barge,fail,0,2/8/2025 0:03:56
,192.198.1.1,TestData,4,12,7859,red,attempts_parked,barge,success,2,2/8/2025 0:03:57
,192.198.1.1,TestData,4,14,3335,blue,auton_left,starting_pad,success,0,2/8/2025 0:03:58
,192.198.1.1,TestData,4,17,7859,red,scores_algae_net,net,success,8,2/8/2025 0:03:59
,192.198.1.1,TestData,4,20,2273,red,auton_center,starting_pad,success,0,2/8/2025 0:04:00
,192.198.1.1,TestData,4,23,3148,red,picks_up_coral,station,success,0,2/8/2025 0:04:01
,192.198.1.1,TestData,4,26,3335,blue,scores_coral_level_1,reef,success,2,2/8/2025 0:04:02
,192.198.1.1,TestData,4,30,3335,blue,picks_up_coral,station,success,0,2/8/2025 0:04:03
,192.198.1.1,TestData,4,34,3335,blue,plays_defense,opponent_side,fail,0,2/8/2025 0:04:04
,192.198.1.1,TestData,4,35,3148,red,scores_algae_net,net,fail,0,2/8/2025 0:04:05
,192.198.1.1,TestData,4,39,2273,red,auton_right,starting_pad,success,0,2/8/2025 0:04:06
,192.198.1.1,TestData,4,42,3148,red,scores_coral_level_1,reef,success,2,2/8/2025 0:04:07
,192.198.1.1,TestData,4,45,7859,red,attempts_parked,barge,success,4,2/8/2025 0:04:08
,192.198.1.1,TestData,4,49,7859,red,scores_coral_level_4,reef,success,8,2/8/2025 0:04:09
,192.198.1.1,TestData,4,51,3335,blue,attempts_shallow_climb,barge,fail,0,2/8/2025 0:04:10
,192.198.1.1,TestData,4,54,7859,red,scores_coral_level_1,reef,success,2,2/8/2025 0:04:11
,192.198.1.1,TestData,4,58,2273,red,picks_up_algae,mid_field,fail,0,2/8/2025 0:04:12
,192.198.1.1,TestData,4,61,7859,red,scores_coral_level_2,reef,success,4,2/8/2025 0:04:13
,192.198.1.1,TestData,4,62,3335,blue,attempts_to_descore,opponent_reef,success,0,2/8/2025 0:04:14
,192.198.1.1,TestData,4,65,7859,red,auton_center,starting_pad,success,0,2/8/2025 0:04:15
,192.198.1.1,TestData,4,68,7859,red,attempts_to_climb,barge,success,0,2/8/2025 0:04:16
,192.198.1.1,TestData,4,70,2273,red,crosses_starting_line,starting_line,success,0,2/8/2025 0:04:17
,192.198.1.1,TestData,4,74,3335,blue,plays_defense,opponent_side,success,0,2/8/2025 0:04:18
,192.198.1.1,TestData,4,77,2273,red,plays_defense,opponent_side,fail,0,2/8/2025 0:04:19
,192.198.1.1,TestData,4,80,7859,red,auton_left,starting_pad,success,0,2/8/2025 0:04:20
,192.198.1.1,TestData,4,81,2273,red,auton_center,starting_pad,fail,0,2/8/2025 0:04:21
,192.198.1.1,TestData,4,84,2273,red,attempts_deep_climb,barge,success,24,2/8/2025 0:04:22
,192.198.1.1,TestData,4,87,7859,red,attempts_to_descore,opponent_reef,success,0,2/8/2025 0:04:23
,192.198.1.1,TestData,4,90,2273,red,starting_position_3,starting_pad,success,0,2/8/2025 0:04:24
,192.198.1.1,TestData,4,94,3148,red,scores_algae_processor,processor,success,12,2/8/2025 0:04:25
,192.198.1.1,TestData,4,96,3335,blue,crosses_starting_line,starting_line,fail,0,2/8/2025 0:04:26
